term,n,freq,doc_freq,PMI,LRent,in_reference,status
của doanh nghiệp,3,31,17,6.821,11.578,False,new
doanh nghiệp này,3,21,16,7.789,8.72,False,new
nghiệp này có,3,3,3,4.449,6.622,False,new
này có thể,3,58,51,6.09,10.983,False,new
có thể nói,3,18,17,6.455,10.138,False,new
thể nói là,3,4,4,5.066,8.117,False,new
đã trở thành,3,53,44,7.92,10.473,False,new
trở thành sự,3,3,3,5.82,10.029,False,new
Chủ tịch HĐQT,3,19,14,15.394,7.232,False,new
kiêm Tổng giám,3,3,3,13.866,4.634,False,new
Tổng giám đốc,3,17,14,13.685,8.403,False,new
giám đốc Lê,3,3,2,12.921,6.946,False,new
đốc Lê Văn,3,3,2,12.767,4.894,False,new
giá cổ phiếu,3,28,15,10.977,7.943,False,new
đến cuối năm,3,7,7,6.511,10.601,False,new
"cuối năm 2015,",3,3,3,9.6,8.041,False,new
và tình hình,3,6,6,5.778,12.105,False,new
hoạt động của,3,39,35,7.253,10.479,False,new
động của công,3,3,3,3.152,6.97,False,new
của công ty,3,46,32,6.636,11.394,False,new
và các hệ,3,4,4,3.783,10.263,False,new
CTCP Tập đoàn,3,3,3,13.882,7.19,False,new
cho cổ đông,3,6,2,8.582,10.297,False,new
với tỷ lệ,3,8,6,8.291,10.306,False,new
chưa từng có,3,32,28,8.524,9.481,False,new
từng có tiền,3,4,4,6.735,8.992,False,new
việc chia cổ,3,3,2,8.201,6.775,False,new
chia cổ tức,3,19,3,12.1,8.925,False,new
đã gây ra,3,5,5,6.275,11.187,False,new
gây ra nhiều,3,8,8,7.247,9.99,False,new
nhiều bất ngờ,3,3,3,8.651,8.69,False,new
cho thị trường,3,17,12,7.077,11.402,False,new
thị trường chứng,3,16,8,9.415,7.24,False,new
trường chứng khoán.,3,5,5,13.157,4.322,False,new
cổ tức bằng,3,12,3,11.249,9.266,False,new
tức bằng tiền,3,5,3,10.385,7.13,False,new
bằng tiền mặt,3,4,3,8.751,9.907,False,new
điều chỉnh giảm,3,5,4,9.738,9.318,False,new
đồng (đóng cửa,3,3,3,13.837,7.389,False,new
nhà đầu tư,3,97,44,9.414,9.239,False,new
đầu tư đã,3,5,5,5.603,10.127,False,new
và đặc biệt,3,21,20,7.96,11.116,False,new
đặc biệt là,3,115,91,9.8,11.121,False,new
trong khi số,3,5,5,4.445,11.831,False,new
những nhà đầu,3,3,3,4.441,8.629,False,new
đã gặp phải,3,3,3,6.654,11.639,False,new
công ty chứng,3,5,5,7.71,7.957,False,new
ty chứng khoán,3,7,6,12.201,4.049,False,new
Tổng công ty,3,8,3,8.718,9.305,False,new
Đầu tư và,3,3,2,7.803,10.408,False,new
và Kinh doanh,3,4,3,7.233,10.188,False,new
cổ phần tại,3,6,5,7.69,9.711,False,new
Công ty Cổ,3,9,7,12.639,6.575,False,new
ty Cổ phần,3,8,6,11.647,5.459,False,new
số lượng cổ,3,5,2,7.838,6.772,False,new
với giá khởi,3,3,2,6.571,8.602,False,new
giá khởi điểm,3,8,6,8.692,9.092,False,new
Điểm đặc biệt,3,11,10,11.59,8.373,False,new
đặc biệt nhất,3,4,4,8.062,9.525,False,new
thành công cho,3,5,5,4.298,9.799,False,new
cổ phần của,3,6,5,6.229,10.538,False,new
nhà nước tại,3,3,3,6.139,9.823,False,new
được bán cho,3,3,2,4.555,11.054,False,new
tổng giá trị,3,21,14,10.355,9.072,False,new
giá trị cổ,3,3,3,8.286,6.633,False,new
đầu tư này,3,8,7,6.585,9.403,False,new
của nhà đầu,3,12,9,4.931,10.354,False,new
được tổ chức,3,73,55,9.376,10.568,False,new
khởi điểm của,3,3,3,6.075,10.541,False,new
lần lượt là,3,11,11,8.255,10.527,False,new
với giá tỷ,3,3,3,5.384,8.892,False,new
làm nhà đầu,3,3,3,5.479,8.953,False,new
thông báo sẽ,3,6,5,7.289,9.923,False,new
tương đương triệu,3,5,4,10.781,8.823,False,new
triệu cổ phiếu.,3,3,3,12.559,6.703,False,new
là cổ phiếu,3,3,2,7.421,9.603,False,new
duy nhất được,3,5,5,6.889,10.264,False,new
được thêm vào,3,6,4,6.028,10.819,False,new
đã thông báo,3,5,5,6.861,10.216,False,new
có lẽ là,3,27,25,6.867,11.553,False,new
lượng cổ phiếu,3,6,4,10.003,7.035,False,new
được giao dịch,3,3,3,6.95,9.192,False,new
triệu cổ phiếu,3,24,5,11.737,8.155,False,new
cổ phiếu trong,3,4,3,7.888,9.286,False,new
trên thị trường,3,59,45,8.968,11.082,False,new
phát hành cho,3,3,3,5.578,10.294,False,new
theo tỷ lệ,3,4,4,9.398,9.917,False,new
mục của các,3,3,3,4.005,8.69,False,new
như vậy là,3,4,4,6.485,11.369,False,new
là lần đầu,3,40,37,7.145,9.488,False,new
lần đầu tiên,3,90,75,10.332,9.091,False,new
xảy ra trên,3,3,3,7.224,8.835,False,new
trên TTCK Việt,3,4,2,10.932,8.061,False,new
TTCK Việt Nam,3,4,2,11.406,5.605,False,new
cho rất nhiều,3,4,4,4.96,11.686,False,new
rất nhiều nhà,3,6,6,6.343,9.695,False,new
nhiều nhà đầu,3,6,6,5.645,8.498,False,new
khi các quỹ,3,3,3,7.053,8.487,False,new
của cổ phiếu,3,6,6,7.75,10.469,False,new
xảy ra vào,3,14,14,8.439,8.72,False,new
vào những ngày,3,4,4,4.656,11.22,False,new
những ngày đầu,3,19,15,6.072,8.629,False,new
đồng sáng lập,3,21,15,9.911,9.068,False,new
giới công nghệ,3,17,13,7.222,8.058,False,new
công nghệ phải,3,5,5,5.728,10.618,False,new
ra quyết định,3,25,20,8.794,9.569,False,new
gã khổng lồ,3,35,17,16.919,6.277,False,new
khổng lồ tìm,3,12,2,13.47,6.379,False,new
lồ tìm kiếm,3,10,2,12.827,3.868,False,new
"đó, Larry Page",3,4,2,16.792,4.755,False,new
và có vai,3,3,3,4.661,9.187,False,new
có vai trò,3,7,7,8.767,9.644,False,new
vai trò chủ,3,5,5,10.943,7.25,False,new
trong hầu hết,3,3,3,9.152,10.232,False,new
hầu hết các,3,25,22,11.064,9.003,False,new
các dịch vụ,3,27,22,8.262,10.294,False,new
dịch vụ của,3,17,15,7.305,10.222,False,new
hiện tại. Trong,3,3,3,10.426,7.663,False,new
tại. Trong khi,3,3,3,9.963,6.579,False,new
Larry Page và,3,3,3,14.192,8.011,False,new
nhà đồng sáng,3,4,4,7.095,7.985,False,new
sẽ cùng nhau,3,4,3,7.452,10.225,False,new
lãnh đạo công,3,4,3,8.849,7.188,False,new
đạo công ty,3,5,3,7.742,7.628,False,new
công ty mới,3,3,3,5.985,9.844,False,new
mới có tên,3,5,5,5.788,10.29,False,new
có tên là,3,12,10,4.98,11.553,False,new
đây là công,3,4,4,4.513,7.91,False,new
là công ty,3,17,15,5.907,10.528,False,new
công ty mẹ,3,10,5,9.181,9.461,False,new
và tất cả,3,5,5,6.511,12.135,False,new
tất cả công,3,3,3,7.007,7.958,False,new
cả công ty,3,3,3,6.184,9.003,False,new
công ty con,3,14,11,7.732,9.028,False,new
mà gã khổng,3,3,3,12.008,6.848,False,new
đã thành lập,3,6,6,6.645,10.623,False,new
trước đây. Tất,3,3,3,11.644,6.556,False,new
"nhiên, bản thân",3,3,3,9.077,5.569,False,new
Google và Alphabet,3,4,2,10.526,6.223,False,new
sẽ hoạt động,3,4,4,6.214,11.009,False,new
hoạt động độc,3,3,3,8.538,7.285,False,new
công ty sẽ,3,5,5,5.617,9.948,False,new
công nghệ riêng.,3,3,3,9.09,8.381,False,new
"giới công nghệ,",3,4,4,8.532,7.084,False,new
đây là một,3,52,46,6.532,9.849,False,new
là một quyết,3,4,4,4.611,8.537,False,new
một quyết định,3,4,4,6.502,10.073,False,new
rất cần thiết,3,5,5,7.784,6.992,False,new
cần thiết của,3,5,5,5.74,10.652,False,new
của gã khổng,3,9,7,11.096,7.453,False,new
Trong những năm,3,12,12,5.782,11.205,False,new
"những năm qua,",3,6,6,6.592,9.425,False,new
"năm qua, giới",3,4,4,7.769,9.29,False,new
giới đầu tư,3,6,6,7.192,7.689,False,new
đầu tư đang,3,5,5,6.875,9.913,False,new
đang tỏ ra,3,5,5,8.735,10.307,False,new
tỏ ra lo,3,3,3,10.152,4.941,False,new
là mảng kinh,3,4,4,7.109,8.034,False,new
mảng kinh doanh,3,35,19,10.772,6.802,False,new
kinh doanh chính,3,3,3,6.51,8.527,False,new
chính của mình,3,4,4,4.799,10.021,False,new
của mình là,3,16,14,4.558,12.373,False,new
là dịch vụ,3,8,5,6.843,10.785,False,new
vào những công,3,5,5,3.989,9.126,False,new
những công nghệ,3,17,14,5.708,9.937,False,new
công nghệ mang,3,4,4,6.091,8.369,False,new
nghệ mang tính,3,4,4,7.429,5.888,False,new
cho tương lai,3,7,7,8.72,9.811,False,new
tương lai như,3,6,4,9.241,10.704,False,new
xe hơi tự,3,3,3,9.745,8.621,False,new
"này, người ta",3,3,3,6.904,8.931,False,new
người ta đã,3,5,5,5.099,10.063,False,new
ta đã có,3,12,11,5.301,6.763,False,new
đã có nhiều,3,9,9,3.923,11.62,False,new
nhiều điều để,3,3,3,5.186,10.372,False,new
về những điểm,3,4,4,4.763,10.798,False,new
công ty này.,3,4,4,7.407,10.36,False,new
Nhất là khi,3,3,3,7.209,9.059,False,new
khi giá trị,3,5,5,7.077,9.759,False,new
giá trị thị,3,4,3,7.935,6.117,False,new
trị thị trường,3,3,3,7.84,6.993,False,new
thị trường của,3,7,6,5.529,10.634,False,new
của Google đã,3,6,5,5.786,11.88,False,new
đã cán mốc,3,3,3,11.365,9.513,False,new
cán mốc tỷ,3,3,3,13.04,6.298,False,new
mốc tỷ USD,3,3,3,11.193,6.813,False,new
tỷ USD như,3,3,3,7.766,10.48,False,new
nhiều chuyên gia,3,9,9,7.589,9.764,False,new
Vậy trong năm,3,3,3,6.689,9.117,False,new
"trong năm này,",3,5,4,5.312,11.323,False,new
đã hoạt động,3,5,5,6.122,11.423,False,new
hoạt động như,3,8,8,7.153,10.327,False,new
như thế nào?,3,13,11,10.842,8.675,False,new
đầu tiên của,3,77,68,7.56,10.951,False,new
tình hình kinh,3,12,10,8.614,7.033,False,new
hình kinh doanh,3,15,13,8.007,6.996,False,new
kinh doanh của,3,26,24,6.723,10.767,False,new
tục duy trì,3,13,11,12.62,4.817,False,new
duy trì sự,3,9,8,10.828,9.492,False,new
trì sự tăng,3,3,3,8.315,5.526,False,new
sự tăng trưởng,3,14,13,8.47,9.021,False,new
một cách ổn,3,4,4,8.028,6.854,False,new
tiếp tục vượt,3,3,3,8.805,7.314,False,new
vượt qua kỳ,3,3,3,8.849,8.721,False,new
kỳ vọng của,3,13,13,7.583,10.149,False,new
của các nhà,3,19,18,4.53,10.923,False,new
các nhà phân,3,8,8,6.631,7.963,False,new
nhà phân tích,3,13,12,9.224,8.087,False,new
đã thu về,3,6,5,5.969,11.91,False,new
thu về tỷ,3,4,4,7.308,7.1,False,new
về tỷ USD,3,4,4,8.003,10.063,False,new
so với cùng,3,64,27,8.472,9.371,False,new
với cùng kỳ,3,51,28,8.245,9.844,False,new
cùng kỳ năm,3,47,26,8.483,10.324,False,new
kỳ năm ngoái.,3,11,9,10.798,7.0,False,new
năm ngoái. Sự,3,3,3,10.975,8.134,False,new
Sự tăng trưởng,3,3,3,9.793,9.176,False,new
tăng trưởng mạnh,3,15,15,9.923,8.409,False,new
tỷ USD mà,3,3,3,8.202,9.397,False,new
đã cho phép,3,6,6,6.512,10.138,False,new
đủ tự tin,3,3,3,8.964,8.576,False,new
tự tin để,3,3,3,6.685,10.55,False,new
tỷ USD cổ,3,4,3,9.451,7.086,False,new
USD cổ phiếu,3,4,3,10.724,6.57,False,new
cổ phiếu của,3,22,16,8.939,10.538,False,new
của mình. Điều,3,3,3,7.608,8.838,False,new
mình. Điều này,3,4,4,9.174,6.256,False,new
góp phần đẩy,3,3,3,9.935,7.08,False,new
lượng giao dịch,3,7,5,9.367,6.512,False,new
giao dịch của,3,7,7,7.113,10.973,False,new
lên mức kỷ,3,4,4,9.226,8.007,False,new
mức kỷ lục,3,4,4,11.313,7.826,False,new
kỷ lục và,3,4,3,8.803,10.464,False,new
cổ phiếu công,3,3,3,8.145,7.885,False,new
phiếu công ty,3,3,3,7.887,5.867,False,new
tiếp tục tăng,3,10,10,8.634,8.643,False,new
tục tăng lên,3,4,4,7.809,6.031,False,new
có lúc đã,3,3,3,5.181,11.06,False,new
"USD. Trong đó,",3,3,3,9.742,7.442,False,new
cốt lõi của,3,9,9,12.595,8.977,False,new
lõi của công,3,3,3,6.922,5.861,False,new
kinh doanh này,3,5,5,6.562,9.219,False,new
trong tổng doanh,3,4,2,6.459,9.349,False,new
"tổng doanh thu,",3,3,3,11.773,7.21,False,new
với tỷ USD.,3,4,4,8.03,9.991,False,new
nghiên cứu khoa,3,6,6,11.72,5.699,False,new
cứu khoa học,3,4,4,9.473,7.423,False,new
khoa học công,3,16,10,8.331,6.578,False,new
học công nghệ,3,9,6,6.236,9.355,False,new
tỷ USD trong,3,10,5,7.861,9.379,False,new
Giám đốc tài,3,4,2,11.352,6.603,False,new
đốc tài chính,3,4,2,8.876,4.695,False,new
cũng cho biết,3,14,12,6.656,10.88,False,new
cho biết công,3,4,4,5.281,9.785,False,new
biết công ty,3,6,6,7.474,8.238,False,new
công ty đang,3,6,6,6.77,10.313,False,new
đang tập trung,3,4,4,8.246,8.707,False,new
tập trung vào,3,92,73,10.449,9.868,False,new
trung vào việc,3,14,12,7.721,9.237,False,new
việc kiểm soát,3,6,6,11.437,7.801,False,new
kiểm soát chi,3,4,4,12.38,6.335,False,new
soát chi phí,3,3,3,11.6,5.167,False,new
chi phí để,3,5,5,8.527,10.541,False,new
để thúc đẩy,3,16,16,10.781,9.974,False,new
thúc đẩy tăng,3,9,8,11.188,6.935,False,new
đẩy tăng trưởng,3,7,7,10.292,7.08,False,new
tăng trưởng lợi,3,4,4,9.099,7.503,False,new
chi phí hoạt,3,13,9,10.968,6.064,False,new
lên đến tỷ,3,6,6,7.039,8.6,False,new
đến tỷ USD.,3,3,3,8.567,9.533,False,new
tỷ USD. Đây,3,4,4,10.565,5.997,False,new
Đây cũng là,3,49,44,7.661,11.281,False,new
là mức tăng,3,5,5,5.921,9.745,False,new
mức tăng trưởng,3,20,16,10.101,8.24,False,new
tăng trưởng chi,3,3,3,8.873,7.159,False,new
chi phí thấp,3,4,4,11.302,8.065,False,new
nhất kể từ,3,17,14,8.208,10.197,False,new
kể từ năm,3,19,16,7.508,9.367,False,new
nhờ đó mà,3,3,3,8.091,9.705,False,new
công ty đạt,3,4,4,7.13,8.807,False,new
ty đạt tỷ,3,3,3,8.393,3.671,False,new
"đạt tỷ USD,",3,4,4,10.699,8.304,False,new
"tỷ USD, tăng",3,6,5,10.399,8.538,False,new
USD so với,3,3,3,7.089,8.341,False,new
năm ngoái. Tuy,3,3,3,9.992,5.852,False,new
Tuy nhiên trong,3,7,7,7.97,10.552,False,new
tiêu nhiều hơn,3,3,3,6.066,8.54,False,new
nhằm phát triển,3,3,3,8.683,9.173,False,new
phát triển các,3,29,22,7.493,10.463,False,new
triển các dự,3,4,4,5.86,4.963,False,new
dự án mới,3,11,9,8.559,9.406,False,new
án mới của,3,3,3,5.286,7.944,False,new
mới của mình,3,4,4,4.916,10.239,False,new
của mình sau,3,4,4,5.373,10.507,False,new
mình sau khi,3,5,5,6.795,9.686,False,new
một trong những,3,215,149,6.387,10.335,False,new
trong những mục,3,3,3,4.653,9.492,False,new
những mục tiêu,3,9,8,7.399,8.731,False,new
mục tiêu phát,3,6,6,8.37,5.878,False,new
tiêu phát triển,3,6,6,7.828,7.997,False,new
phát triển và,3,24,23,6.85,11.841,False,new
và nghiên cứu,3,5,5,8.117,11.647,False,new
nghiên cứu của,3,16,13,9.105,10.19,False,new
trong năm tới,3,12,10,5.209,11.752,False,new
năm tới sẽ,3,12,9,5.774,9.472,False,new
tới sẽ là,3,4,3,4.218,10.605,False,new
sẽ là các,3,5,5,2.814,11.232,False,new
các hệ thống,3,32,21,8.352,10.128,False,new
hệ thống máy,3,6,6,8.758,8.291,False,new
trí thông minh,3,10,10,9.794,6.893,False,new
thông minh nhân,3,4,4,8.256,9.703,False,new
minh nhân tạo.,3,3,3,11.229,5.999,False,new
công ty cho,3,9,7,5.826,10.455,False,new
ty cho rằng,3,4,4,6.875,5.577,False,new
cho rằng đây,3,7,6,7.232,9.617,False,new
đây sẽ là,3,20,17,6.033,10.232,False,new
sẽ là điểm,3,3,3,3.718,10.871,False,new
điểm khác biệt,3,8,8,8.445,8.392,False,new
khác biệt giúp,3,3,3,8.326,9.985,False,new
vượt qua được,3,7,7,7.434,10.574,False,new
được các đối,3,3,3,4.03,8.704,False,new
các đối thủ,3,25,17,8.268,9.774,False,new
đối thủ của,3,6,6,6.441,10.993,False,new
của mình. Cơ,3,3,3,8.919,8.735,False,new
hoạt động chính,3,6,5,7.206,8.238,False,new
động chính của,3,3,3,3.893,9.623,False,new
chính của Google,3,4,2,6.379,9.239,False,new
"vừa diễn ra,",3,3,3,9.16,10.149,False,new
"diễn ra, Google",3,3,3,10.095,8.349,False,new
sẽ dễ dàng,3,7,6,9.6,9.795,False,new
dễ dàng tách,3,3,3,13.543,6.945,False,new
các báo cáo,3,7,6,8.378,9.232,False,new
báo cáo tài,3,21,16,11.383,7.026,False,new
cáo tài chính,3,19,16,9.968,5.66,False,new
bao gồm Google,3,3,3,10.677,8.937,False,new
và các dự,3,3,3,3.365,10.13,False,new
dự án khác,3,5,5,8.472,8.903,False,new
Điều này làm,3,3,3,7.214,9.784,False,new
các nhà đầu,3,43,27,6.665,8.997,False,new
nhìn vào các,3,3,3,5.461,9.585,False,new
bản báo cáo,3,5,3,9.9,8.151,False,new
những khoản tiền,3,5,5,8.202,9.463,False,new
cho nghiên cứu,3,3,3,8.395,10.757,False,new
nghiên cứu các,3,5,5,8.578,9.464,False,new
Trong khi đó,3,14,14,7.724,10.362,False,new
khi đó bản,3,4,4,6.489,9.922,False,new
báo cáo của,3,15,14,8.556,9.952,False,new
bao gồm những,3,8,8,8.339,10.383,False,new
cho công ty,3,8,8,5.72,11.128,False,new
công ty và,3,9,8,5.142,12.003,False,new
và đó là,3,7,7,3.68,12.997,False,new
đầu tư quan,3,3,3,6.533,8.21,False,new
đầu tư trên,3,4,4,6.079,9.935,False,new
rằng những dự,3,4,2,6.405,6.612,False,new
những dự án,3,24,18,8.168,9.864,False,new
còn phát triển,3,3,3,6.738,9.451,False,new
phát triển có,3,3,3,5.248,9.722,False,new
có thể coi,3,19,19,7.964,7.897,False,new
thể coi như,3,4,4,7.684,8.297,False,new
các cuộc đánh,3,3,3,6.322,6.878,False,new
có thể được,3,28,24,4.567,11.626,False,new
có thể làm,3,31,29,5.862,10.682,False,new
động của các,3,8,7,3.522,8.897,False,new
của các mảng,3,3,3,4.898,10.323,False,new
riêng rẽ với,3,4,2,12.059,9.668,False,new
của Google và,3,4,4,4.737,13.357,False,new
tin rằng những,3,5,5,6.861,8.692,False,new
của mình như,3,7,7,4.965,12.553,False,new
xe tự hành,3,4,4,7.891,8.886,False,new
nghiên cứu về,3,9,9,9.979,9.728,False,new
cho con người,3,4,4,4.678,11.395,False,new
con người sẽ,3,4,3,4.98,9.449,False,new
một ngày nào,3,7,7,6.529,9.249,False,new
ngày nào đó,3,4,4,7.526,9.183,False,new
thành công và,3,11,10,4.307,11.346,False,new
công và mang,3,3,3,3.982,8.369,False,new
và mang lại,3,6,6,5.237,12.484,False,new
hàng tỷ USD,3,7,7,8.695,8.661,False,new
lần này của,3,8,8,5.394,10.858,False,new
"khá phức tạp,",3,3,3,14.57,7.246,False,new
"phức tạp, nhưng",3,3,3,13.353,8.628,False,new
đảm bảo hoạt,3,3,3,9.787,4.881,False,new
bảo hoạt động,3,3,3,7.779,8.989,False,new
hoạt động lâu,3,5,5,9.34,7.749,False,new
động lâu dài,3,3,3,9.746,7.906,False,new
lâu dài và,3,3,3,8.226,10.666,False,new
và khả năng,3,25,22,7.283,12.371,False,new
khả năng sinh,3,4,4,7.538,8.592,False,new
Họ có thể,3,3,3,6.311,9.908,False,new
có thể tách,3,3,3,7.732,8.268,False,new
"cáo tài chính,",3,4,4,11.766,5.607,False,new
quản lý cho,3,3,3,7.271,9.409,False,new
lý cho các,3,3,3,4.25,8.457,False,new
cho các công,3,7,6,3.523,9.785,False,new
"công ty con,",3,4,4,10.184,8.152,False,new
niềm tin của,3,8,8,8.013,9.891,False,new
tin của nhà,3,5,5,5.259,7.602,False,new
sẽ không phải,3,14,13,5.558,11.225,False,new
không phải lo,3,5,5,7.463,8.42,False,new
đầu tư sẽ,3,8,7,6.282,9.548,False,new
đóng cửa các,3,5,4,8.824,9.906,False,new
dự án chưa,3,3,3,8.311,8.76,False,new
"có hiệu quả,",3,3,3,8.688,9.093,False,new
"hiệu quả, bởi",3,3,3,11.5,8.27,False,new
trên lý thuyết,3,3,3,8.954,8.872,False,new
đã trở nên,3,4,4,6.295,11.659,False,new
Dù đã có,3,5,5,6.104,9.353,False,new
những kết quả,3,8,6,6.956,9.557,False,new
kết quả kinh,3,27,21,9.674,7.296,False,new
quả kinh doanh,3,29,22,9.624,5.148,False,new
kể từ khi,3,19,18,7.915,9.887,False,new
từ khi Google,3,3,3,6.9,9.886,False,new
"trên thực tế,",3,3,3,8.084,10.512,False,new
tìm kiếm của,3,6,2,7.833,10.651,False,new
kiếm của Mỹ,3,4,2,8.111,6.356,False,new
phải không ít,3,3,3,6.518,8.692,False,new
không ít khó,3,4,4,7.922,9.102,False,new
ít khó khăn,3,3,3,10.955,7.769,False,new
ngay từ những,3,6,6,6.188,10.744,False,new
từ những ngày,3,13,10,5.57,11.465,False,new
ngày đầu năm,3,8,7,5.417,10.026,False,new
chính thức bị,3,5,5,7.099,11.004,False,new
vào tháng năm,3,19,18,6.643,10.884,False,new
tháng năm nay.,3,10,10,8.347,8.835,False,new
năm nay. Trong,3,4,4,7.758,8.576,False,new
bị buộc tội,3,3,3,12.266,6.654,False,new
